IsPost,LexFound,postId,cId,nId,MsgUniSeg,NewHSWordInSentence,IsCOVID19,IsHS,IsHSL,IsDangerous,Remarks,PostURL,CommentURL,CovFound,date,time,ProfileUrl
FALSE,ခွေးဝဲစား~အောက်တန်းစား,20200804_0035,9,3,မျိုးအောင် နိုင် အောက်တန်းစားခွေးဝဲစားအဆင့်ဘဲရှိတဲ့ကောင်ဘဲ,,0,0,0,0,,https://www.facebook.com/myanmaronlinemedianews/posts/4526548754052394,https://www.exportcomments.com/done/055e9ba9-180e-4fed-832e-ade16da5bf42/preview/4526844530689483,,2020-08-04,7:44:33,https://www.facebook.com/profile.php?id=100004295311975
TRUE,,20200804_0038,0,0,အမေ စု ရဲ့ Page အသစ် လေး မသိ သေး တဲ့ သူ တွေ သိ ဖို့ Share ပေး ပါ ဦး နော်,,0,0,0,0,,https://www.facebook.com/www.thadinsar.site/posts/1217137655302828,,,2020-08-06,7:35:21,facebook.com/357316207951648
FALSE,ဖင်ယား,20200804_0038,38,0,ဒါသက်သက်ဖင်ယားတာ,,0,0,0,0,,https://www.facebook.com/www.thadinsar.site/posts/1217137655302828,https://www.exportcomments.com/done/1ffd552a-06d1-49a7-b864-a4edb5b3740c/preview/1217323398617587,,2020-08-06,7:24:57,https://www.facebook.com/profile.php?id=100014124556374
TRUE,,20200804_0041,0,0,""" မ နိုင် ရင်မ တိုက် ဘူး ဆို တာ ကစစ် သား စကား နဲ့ ပြော တာ ပေါ့ ၊ မ နိုင် ရင် နိုင် တဲ့ အခွင့်ကောင်း ကို ရှာ ပြီး တိုက် မှာ ပေါ့ ။ သဘောပေါက် လား မသိ ဘူး "" ဦး မောင် မြင့် ( မင်း ကင်း မြို့နယ် ပြည်သူ့လွှတ်တော် ကိုယ်စားလှယ် ) ပြည်ထောင်စု ကြံ့ခိုင်ရေး နှင့် ဖွံ့ဖြိုး ရေး ပါတီ #DVBdigital# ဦး မောင် မြင့် #comment",,0,0,0,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,,,2020-08-04,21:59:03,facebook.com/191574990881009
FALSE,ဖွတ်~သူခိုး,20200804_0041,59,5,Ko Swe မသိရင်မှတ်ထားသူခိုးပါတီကဖွတ်တရိစ္ဆန်ကောင်ခမျ,,0,0,0,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/3455636921141450,,2020-08-04,17:57:06,https://www.facebook.com/profile.php?id=100018544702186
FALSE,ခွေးဝဲစား~အောက်တန်းစား,20200804_0041,100,0,စိတ်ဓာတ်ကိုကအောက်တန်းစား ခွေးဝဲစားစိတ်ဓာတ် ကလီကမာနဲ့ဘယ်လိုကုလားဖန်ထိုးပြီးခိုးဦးမယ်မသိဘူးရုပ်ကိုက သခိုးဂျပိုးရုပ်နဲ့,,0,0,0,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/3455310887840720,,2020-08-04,15:39:31,https://www.facebook.com/profile.php?id=100013781705782
FALSE,ဖွတ်~ခွေးသား,20200804_0041,149,0,ဖွတ်ခွေးသား,,0,1,1,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/3455322037839605,,2020-08-04,15:43:02,https://www.facebook.com/profile.php?id=100054095095768
FALSE,အောက်တန်းစား~သူခိုး~ဖွတ်,20200804_0041,330,0,ရုပ်​​တွေကိုကသူခိုးရုပ်​​တွေ​အောက်​တန်​းစားရုပ်​​တွေပါဖွတ်​​တွေကိုမဲ​ပေးမှားရင်​တိုင်​ပြည်​ဖာနိုက်​ငံထက်​ဆိုးပြီသာမှတ်​,,0,1,1,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/3455379477833861,,2020-08-04,16:04:19,https://www.facebook.com/profile.php?id=100022205811666
FALSE,ကြံ့ဖွတ်~သူခိုး,20200804_0041,512,0,မနိုင်.နိုင်ရာကိုက်မယ်.ပြောစမ်းပါ.ကြံ့ဖွတ်ရာ....အဲမေ့လို့.ခွေးသူခိုးရာ,,0,0,0,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/3455488644489611,,2020-08-04,16:52:07,https://www.facebook.com/profile.php?id=100043984674319
FALSE,အမျိုးယုတ်~နီပိန်း,20200804_0041,533,0,နီပိန်ခွေးသူတောင်းစားတွေ မင်းတို့လက်ထက်မှာနိုင်ငံတော်အကြွေးဘယ်လောက်ရှိပြီလည်း ဘာတွေလုပ်ပြထားတားရှိပြီလည်း ဘာကော လုပ်နိုင်ခဲလို့လည်း ပြည်သူကကောမင်းတိုဘက်မှာဘယ်လောက်ရှိနေပြီလည်း မင်းတို့သိလား ကုလားသားတွေ နယ်အရပ်ရပ်မှာ နီပိန်းမရှိတော့ဘူး သူ့အလိုလိုထွက်ကုန်ပြီ သူများကိုဆဲဘို့လောက်ဘဲစည်းစားမနေနဲ့ မင်းတို့ပါတီစီးလုံးအောင်အရင်လုပ် ခွေးမသားတွေ လူစကားလည်းနားမလည်ဘူး အားအားရှိ ဖာတန်းမီးလောင်သလို ဝင်ဆဲနေကြတဲ့ ခွေးလိုးမသားကုလားလိုးမသားတွေ ကိုကိုးကွယ်တဲ့ဘာသာတရားကိုမှ အားမနာဘူးအလကားလုပြည်လုလောကမှာမနေသင်တဲ့အမျိုးယုတ်တွေ အဆဲသက်သက်ဆဲဘို့ မင်းတို့မေမေက သင်ပေးထါးတာလား အမိယုတ်နှုတ်ကြမ်းနီပိန်သတောင်းစားတွေ ရလိပ်အုံးမယ် 2020 မှာမပူနဲ မင်းတို့ဆဲလေမင်းတို့ကွဲလေ မင်းတိုအမေလည်းသိပ်ခါတစ်စက်မှမရှိတော့ဘူး ကဲဆက်၍ဆဲကြပါ NLD ကအဆဲသင်တန်းဆင်း နီပိန်းအပေါင်းတို့,,0,1,1,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/3455526207819188,,2020-08-04,17:08:36,https://www.facebook.com/profile.php?id=100023577309660
FALSE,မူဆလင်~အကြမ်းဖက်,20200804_0041,687,0,NLD ငါးနှစ်အုပ်ချုပ်တာဘာတေတိုးတက်လည်းရက္ခိုင်ပြည်နယ် ဘင်္ဂလီ Jihad ARSAအကြမ်းဖက်မှု တေ တိုးတက်လာတယ်AA ရခိုင်တေ ထကြွမှု တိုးတက်တယ်ပြည်တွင်းမှာ မူယစ်ဆေးတေ ခိုးမှုတေတိုးတက်လာတယ်ဖုန်းအခွန်ကောက်တယ် မော်တော်ကားဈေးတက်မှုတေ တိုးတက်တယ်မြန်မာ အိမ်ရှင်ဘာသာ ဘုန်းတော်ကြီးကျောင်း ကျူးကျော်ဆိုကာဖျက်တယ်လူမျိုး ဘာသာ သာသနာအတွက်အကူညီပေး မဘသ ဖျက်မှုတေ တိုးတက်တယ်မူဆလင် အစ္စလာမ် ဘာသာ အတွက်အဖွဲ့စည်းများစွာ ကိုဖွဲ့ပေးလိုက်တယ်ကျုပ်တို့မြန်မာပြည်သူများအတွက်တော့ပျက်စီးခြင်းများသာ လုပ်သွားတာတေကိုတွေ့မြင်ရပါသည်တိုင်းတပါးသားကို အကြံပေးငှားပြီး မြန်မာပြည်ကိုအုပ်ချုပ်သော အစိုးရကိုမြန်မာပြည်သူများ မဲပေးဖို့ ရှောင်ရှားပါ,,0,0,0,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/3456345454403930,,2020-08-04,23:57:42,https://www.facebook.com/profile.php?id=100013344977295
FALSE,ဖွတ်~သူခိုး,20200804_0041,1041,0,ရုပ်တွေကိုကကြောင်သူတော်ကြွက်သူခိုးရုပ်စောက်ကျင့်ကကောင်းတဲ့သူတွေမဟုတ်ဘူးသိလဲခိုးမသိလဲခိုးဖွတ်ကောင်တွေ,,0,0,0,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/737123583752739,,2020-08-05,4:39:53,https://www.facebook.com/profile.php?id=100024124264155
FALSE,အောက်တန်းစား~သူခိုး,20200804_0041,1105,0,အောက်တန်း စား က အောက် တန်း စား အတွေး အခေါ် အောက် တန်း စား စကား အောက် တန်း စာအပြု အမူ က လွဲ ရင် ဘာ မ ှ မ တတ် တော့  အောက် တန်း စား နိုင် ငံ ရေး လုပ် မယ်ပြော တာ     နေ မှာ  သူခိုး ကြီးတွေ,,0,1,1,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/737157240416040,,2020-08-05,6:00:35,https://www.facebook.com/profile.php?id=100010815877128
FALSE,ဖွတ်~သူခိုး,20200804_0041,1119,0,သူခိုး​တွေလူးစကားလာ​ပြောလဲပြည်သူ​တွေကြား​နေရတာ​တော့​ကြောက်လှပါပြီကွယ်အရိုးကိုက်​ခွေးဖွတ်တို့ရယ်,,0,0,0,0,,https://www.facebook.com/DVBTVNews/posts/3455285407843268,https://www.exportcomments.com/done/4c3a95a7-2366-4aa4-87b0-244cfce69f29/preview/292534915144207,,2020-08-05,6:24:58,https://www.facebook.com/profile.php?id=100045786049846
TRUE,,20200804_0042,0,0,မ နိုင် ရင်မ တိုက် ဘူး ၊ နိုင် တဲ့ နည်း နဲ့ တိုက် မယ် ဆို တဲ့ မင်း ကင်း ကိုယ်စားလှယ် ဦး မောင် မြင့် နှင့် မီ ဒီ ယာ အမေး အဖြေ (04-08-2020),,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,,,2020-08-04,19:06:13,facebook.com/343551955682612
FALSE,ဖွတ်သူခိုး~သူခိုး,20200804_0042,66,0,နိုင်မှာလည်းမဟုတ်ပါဘူး ကြာဖွတ် သူခိုး သူခိုး သူခိုး,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/3150792078291905,,2020-08-04,12:56:08,https://www.facebook.com/profile.php?id=100033801311784
FALSE,ကြံ့ဖွတ်~သူခိုး,20200804_0042,179,0,မောင်မြင့်ခွေးသူတောင်းစားရေမင်းတို့တုန်းကပေးခဲ့လို့လားမင်းတို့အာဏာရတုန်းကပြည်သူပိုက်ဆံခိုးဓါးမြတိုက်ခဲ့တာဒါကြောင့်လဲပြည်သူကတမိသားစုလုံးတရပ်ကွက်လုံးတရွာလုံးတမြို့လုံးတနိုင်ငံNLDဘဲပေးမယ်ပြောတာပေါ့မင်းတို့ကြံ့ဖွတ်သူခိုးဓါးမြကိုမင်းတို့လိုကောင်တွေဘဲပေးမယ်,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/3150850321619414,,2020-08-04,13:20:29,https://www.facebook.com/profile.php?id=100010769072096
FALSE,ဖွတ်~သူခိုး~ခွေးသား,20200804_0042,223,0,မောင်မြင့်ခွေးသားမင်းေုပါသလိုဘဲနိုင်ငံခြားချေးငွေနဲ့ပေးတယ်ဘဲထားမင်းတို့ဖွတ်ခေတ်ကနိုင်ငံခြားချေးငွေနဲ့ပြည်သူတွေကိုဒီလိုထောက်ပံ့ပေးခဲ့ဘူးလားရသမျှငွေတွေမင်းတို့သူခိုးဝေစုခွဲအိပ်ထဲထည့်နိုင်ငံခြားဘဏ်တွေA/Cတွေဖွင့်ခဲ့တာကျမင်းဘာပြောမလဲခွေးသူခိုးမောင်မြင့်ရှက်တတ်စမ်းပါကွာဟောင်မနေနဲ့,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/3150875648283548,,2020-08-04,13:30:49,https://www.facebook.com/profile.php?id=100026274039261
FALSE,မွတ်~ဖွတ်,20200804_0042,291,2,LinLin ဖွတ်ကမွတ်ကိုေကျာပိုးလာတာ,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/660638157870530,,2020-08-05,11:30:56,https://www.facebook.com/profile.php?id=100046622572396
FALSE,ဖွတ်~သူခိုး,20200804_0042,760,0,သူခိုး  သူခိုး  သူခိုး  ဖွတ်,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/3151198831584563,,2020-08-04,15:32:15,https://www.facebook.com/profile.php?id=100044509128158
FALSE,သူခိုး~ခွေးသား,20200804_0042,903,0,",,ခွေးသားမောင်မြင့်သူခိုး",,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/3151276648243448,,2020-08-04,16:07:14,https://www.facebook.com/profile.php?id=100051213290858
FALSE,ဖွတ်ပါတီ~သူခိုး,20200804_0042,932,0,ခွေးသူခိုး ဖွတ်ပါတီ,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/333310454743259,,2020-08-04,16:11:18,https://www.facebook.com/profile.php?id=100027320207765
FALSE,ကြံ့ဖွတ်~ဖွတ်~စစ်အာဏာရှင်,20200804_0042,1357,0,စစ်အာဏာရှင်ကြံ့ဖွတ်တုံးကလဲဒီလိုဘဲလုပ်ခဲ့တာ အခုလဲငှက်ဖွတ်လဲ ဒီအကွတ်ကိုသုံးနေတာ လုပ်ရက်ချင်အတူတူပါဘဲ အာဏာရူးတွေ,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/333358811405090,,2020-08-04,17:31:28,https://www.facebook.com/profile.php?id=100023889552083
FALSE,ကြံ့ဖွတ်~ဖွတ်,20200804_0042,1612,0,ဖွတ်ယောင်ဆောင်သော ကြံ့ဖွတ်တွေလုပ်လို့ တိဖွတ်တွေနာမည်ပျက်တယ်,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/168536794746479,,2020-08-04,18:51:30,https://www.facebook.com/profile.php?id=100003820464768
FALSE,ဖွတ်~စစ်အာဏာရှင်,20200804_0042,1801,0,ကြံဖွတ်မဲနိုင်ရင်စစ်တပ်ကနိုင်တာနဲ့အတူတူဘဲစစ်အု၆်ချူပ်ရေးပြန်ရောက်မယ်စစ်အာဏာရှင်ပါမကဘူးတရုတ်ကိုပါကြောက်ရအုံးမယ်၂၀၂၀မှာ  NLD  သောင်ပြိုကမ်းပြိုန်ုင်မှ  စစ်အာဏာရှင်နဲ့တရုတ်ကိုတွန်းလှန်ပြီးသားဖြစ်မယ်  ၂၀၂၀မှာဖွတ်မျိုးတုန်းဖို့  NLD ကိုမဲပေးစို့,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/125671995890166,,2020-08-04,23:08:56,https://www.facebook.com/profile.php?id=100008561460433
FALSE,အာနာရူးတွေ~သူခိုး,20200804_0042,1838,0,ဘယ်လိုဘဲပြောပြောအရူးတွေအာနာရူးတွေNLDကိုပဲမဲပေးကြသူတို့ဆီကရသာယူပြီးမဲကိုNLDကိုပေးကြဦးနှောက်နင့်စဥ်းစားကြအမေစုကဘယ်သူ့ကိုမှမကောင်းသာမလုပ်နိုင်ငံကိုကယ်နေတာတရုတ်လက်အောက်မှာမနေချင်ကြနဲ့အမေသာကယ်တင်နိုင်တယ်အမေပြည်သူပေါ်မှာမကော၈်းသာမလုပ်ဖူးအားလုံးပြန်စဥ်းစားကြပါNLDကသူခိုးမဟုပ်ဖူး,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/168610368072455,,2020-08-04,23:33:00,https://www.facebook.com/profile.php?id=100029678453945
FALSE,စစ်ခွေး~ဖွတ်,20200804_0042,1868,0,ကြံဖွတ်လို့ သခိုးတွေ့မဟုဘူး စစ်ခွေး,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/333551578052480,,2020-08-04,23:51:18,https://www.facebook.com/profile.php?id=100024392504577
FALSE,ကုလားတွေ~ဘင်္ဂါလီ,20200804_0042,2042,0,သူများမျက်လုံးကမျက်ချေးကျတော့မြင်တတ်လိုက်ကြတာဗျာလွန်ရောဘဲ...ကိုယ်တွေလူမသိသူမသိဘင်္ဂါလီတွေကိုစမက်ကပ်တွေထုတ်မဲဆွယ်လုပ်ခဲ့တာလေးပြန်သတိယလိုက်ပါ...NLDခင်ဗျားတို့သင်ပေးထားလို့တတ်လာပါပြီ...တခုရှိတယ်ကုလားတွေကိုတော့မဲမဆွယ်သေးဘူးနော်..ကိုယ့်လူမျိုးဘဲလုပ်ရပါသေးတယ်...,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/168663471400478,,2020-08-05,1:09:46,https://www.facebook.com/profile.php?id=100047346126117
FALSE,အောက်တန်းကျ~ဖွတ်,20200804_0042,2190,0,လွတ်တော်အမတ်လုပ်မဲ့ကောင်တွေတဲ့ အခုထိစိတ်ဓာတ်ကအောက်တန်းကျနေသေးပါလား ဖွတ်ကြီး,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/125724112551621,,2020-08-05,2:03:47,https://www.facebook.com/profile.php?id=100040453961863
FALSE,ကြံ့ဖွတ်~ကြံ့ဖွတ်ပါတီ,20200804_0042,2192,0,မအေလိုးကပြည်သူကို ၅ပြားပေးဖူးလို့လား မအေးလို့ကြံ့ဖွတ်တစ်သိုက်သဒေါင်းစားလိုလိုက်ပီးတောင်းစားနေတဲ့ ကြံ့ဖွတ်ပါတီကများ,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/168693431397482,,2020-08-05,2:06:48,https://www.facebook.com/profile.php?id=100034129789169
FALSE,ဖွတ်သူခိုး~ဖွတ်~သူခိုး,20200804_0042,2241,0,မေးဂလိုးမသားဖွတ်သူတောင်းစားသားခွေးသူတောင်းစားသား မင်းတို့ခေတ်တုံးကမင်းတို့ခိုးခဲ့တာတွေဘယ်တုံးကမင်းတို့ဆပ်ဘူးခဲ့သလည်းရှိခဲ့ရင်ရှင်းပြပါအုံးဖွတ်သူတောင်းစားသူခိုးကြီးရဲ့မင်းတို့ခေတ်တုံးကရှိခဲ့ဘူးသလားစဉ်းစားကြည့်အုံးရှိမာပေါ့ခိုးခဲ့တာတွေသူခိုးကသူခိုးပါပဲကြားကောင်းအောင်လာဟစ်မနေနဲ့ပြည်သူပြည်သားတွေမအပ်တော့ဘူးဖွတ်သူခိုးမျိူးတွေဖွတ်သူခိုးတွေနေဝင်သွားပြီသိလားဖွတ်သူတောင်းစားကြီးတွေ သူခိုးကြီးတွေလာဟောင်ပြမနေနဲ့အဘ ဘော်မဘောစုပ်ခဲ့ဖွတ်သူခိုးမျိူးတွေ,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/168697124730446,,2020-08-05,2:26:06,https://www.facebook.com/profile.php?id=100029758120591
FALSE,ဖွတ်သူခိုး~ဖွတ်,20200804_0042,2244,0,မောင်မြင့် NLD အစိုးရက ပြည်သူကို ထောက်ပံ့ငွေပေးတာဟာ နိုင်ငံခြားချေးငွေနဲ့လို့ ပြောတယ် ဟုတ်ပါလိမ့်မယ် ဒါပေမဲ့ ဒါကိုအကြောင်းပြုပြီး မဲဆွယ်တယ်လို့တော့ ပြောလို့မရဘူး  ပြည်သူတွေ အကြပ်တည်း ဖြစ်နေချိန်မှာ  ပြည်သူတွေရဲ့ အပေါ် ရင်ဝယ်သားလို့ နွေးထွေးမှူ့ ပေးတာဟာ အစိုးရကောင်းရဲ့ မဖြစ်မနေ လုပ်ဆောင်ရမဲ့ တာဝနိနဲ့ ဝတ္တရားပါ  မင်းတို့ ဖွတ်အစိုးရတုန်းက ယူသမျှ နိုင်ငံခြား ချေးငွေဟာ စီမံကိန်းခေါင်းစဉ် အောက်မှာ အမျိုးမျိုး မင်းတို့ ဖွတ်သူခိုးတွေ စည်းလုံးညီညာစွာ ခိုးဝှက်သွားကြတာ တို့ပြည်သူတွေ သိနေတယ် မောင်ဖွတ်,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/125733995883966,,2020-08-05,2:26:22,https://www.facebook.com/profile.php?id=100034913828835
FALSE,စစ်ခွေး~ဖွတ်~သူခိုး,20200804_0042,2263,0,မင်းအမေကိုလိုးတဲသူခိုးတွေကြတော့ပြည်သူကိုလည်းမပေဘူးရတာအား လုံးယူသွားကျတယ်မင်းတို့ကြံဖွတ်နဲ့စစ်ခွေးနဲ့ကအတူတူဘဲဆောက်ရှက်လည်းမရှိဆဲလည်းမနာတက်ပြော လည်းမရှက်တက်ရှက်တက်ရင်သူခိုးပါတီပါဖျက်သိမ်းလို့ရပြီခွေမသားတွေ,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/168698078063684,,2020-08-05,2:31:47,https://www.facebook.com/profile.php?id=100037062308125
FALSE,ဖွတ်~သူခိုး,20200804_0042,2386,0,မောင်မြင့်ခေါင်းဖြူခွေးသူခိုးဖွတ်ကြားကုလား,,0,1,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/125745389216160,,2020-08-05,3:05:01,https://www.facebook.com/profile.php?id=100047525933017
FALSE,ဖွတ်~စစ်အာဏာရှင်,20200804_0042,2890,0,အာဏာရှိပြီး​ကြောက်​စရာမ​ကောင်​းဘဲ ရွံစရာ​ကောင်​းတဲ့ စစ်​အာဏာရှင်​ မင်​းတို့လိုဖွတ်​အစိုးရရှိခဲ့ဘူးတယ်​ ဘာလို့မင်​းတို့စစ်​ဖွတ်​​တွေကို ငါတို့တိုင်​းသူပြည်​သား​တွေက ချီးလိုရွံကြသလဲဆို​တော့ ဝိုင်​းခိုးယုတ်​မာကြလို့ပဲ အခုnldပါတီကအာဏာရအစိုးရဖြစ်​တယ်​ ငါတို့တိုင်​းသူပြည်​သား​တွေက အစိုးရကီုချစ်​တယ်​ကြည်​ညိုတယ်​ အဒါအခြားကြီးခြားတဲ့ခြားနားချက်​ပဲ မင်​းတို့စစ်​ဖွတ်​​တွေခိုးချင်​တိုင်​းခိုးလုပ်​ချင်​တိုင်​းလုပ်​မရ​တော့ ရင်​နာ​နေကြ​နေကြတယ်​​သေချာပါတယ်​ မင်​းတို့စစ်​ဖွတ်​​တွေအကုန်​လုံး ​ဒေဝဒတ်​ရွဲကုန်​သည်​လို ရင်​ကွဲနာကြပြီး​သေကြရမဲ့ကိန်​း ​အော်​တိုရှိ​နေပါတယ်​ ရင်​ထုလို့​တောင်​မနာ​တော့အဆင်​့ထိ​ရောက်​​အောင်​ မင်​းတို့စစ်​ဖွတ်​​တွေရင်​ကွဲနာကျကြရမှာပါ,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/125793925877973,,2020-08-05,5:50:44,https://www.facebook.com/profile.php?id=100017533786570
FALSE,စစ်ခွေး~သူခိုး,20200804_0042,2944,0,စောက်ရူး စစ်ခွေးသူခိုးကြီး,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/333753181365653,,2020-08-05,6:12:32,https://www.facebook.com/profile.php?id=100049519566423
FALSE,ကြံ့ဖွတ်~သူခိုး,20200804_0042,3245,0,ကြံ့ဖွတ်တွေမင်းတို့နောက်ပြည်သူမရှိတော့ဘူးပြည်သူတွေကမင်းတို့သူခိုးတွေမယုံတော့ဘူးအရေးထဲကနိုင်ငံရေးထရှုးနေတဲ့ဌေးအောင်ကရှိသေးတယ်ဌေးအောင်လိုကောင်အမတ်နေရာမပြောနဲ့ တစ်နေရာတော့ပေးမယ်ဗမာချီးပုံကျုံရမယ်ဟုတ်လားဌေးအောင်,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/296718781665237,,2020-08-05,8:00:17,https://www.facebook.com/profile.php?id=100046021725696
FALSE,အမျိုးယုတ်~ကြံ့ဖွတ်သခိုး,20200804_0042,3682,0,ဘေးကခေါင်းဖြူအရိုးကိုက်ဖို့မျှော်နေတာလားကြံ့ဖွတ်သခိုးအမျိုးယုတ်တွေ,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/296834748320307,,2020-08-05,12:20:55,https://www.facebook.com/profile.php?id=100046156096062
FALSE,ဖွတ်~သူခိုး,20200804_0042,3811,0,နိူငိငံခြားမှာ ၈ နှစ်နေပြိးဖွတ်တွေနဲ့ပေါင်းပြိးလိမ်မင်းဒို့အုပ်စိုးနေတုန်းကဒီစကားမပြေဘူးနာဂစ်တုံးကသူခိုးတွေNLDအစိုးရကသန့်ရှင်းတယ်,,0,0,1,0,,https://www.facebook.com/NewsWatchJournal/posts/3150747468296366,https://www.exportcomments.com/done/bdfb6a1f-67d8-4566-9332-03b994265911/preview/296429311425662,,2020-08-05,13:27:48,https://www.facebook.com/profile.php?id=100041601169313
